dial sweep: widths [128, 256, 512, 1024, 2048, 4096]  wds [0.1, 0.3, 1.0, 3.0]
data seeds [15573, 19870]  init seeds [135533, 479062, 648223, 871231]  epochs 50000
width 128: batch of 32 (32/32 pending)
batch 32 on cuda:  train 3830  test 8939  4 recipe(s) (lr, wd, tilt, cvar): [(0.001, 0.1, 0.0, 0.0), (0.001, 0.3, 0.0, 0.0), (0.001, 1.0, 0.0, 0.0), (0.001, 3.0, 0.0, 0.0)]
epoch   3500  train 2.2351e-06  test med 4.7708e+01 mean 4.4409e+01 max 6.6062e+01  (130.0 eps/s x 32 = 4159 run-eps/s)
epoch   3600  train 2.1111e-06  test med 4.7557e+01 mean 4.4150e+01 max 6.5874e+01  (130.3 eps/s x 32 = 4170 run-eps/s)
epoch   3700  train 2.0499e-06  test med 4.7408e+01 mean 4.3895e+01 max 6.5691e+01  (130.6 eps/s x 32 = 4180 run-eps/s)
epoch   3800  train 1.9521e-06  test med 4.7257e+01 mean 4.3656e+01 max 6.5513e+01  (130.9 eps/s x 32 = 4190 run-eps/s)
epoch   3900  train 1.8769e-06  test med 4.7112e+01 mean 4.3427e+01 max 6.5337e+01  (131.2 eps/s x 32 = 4199 run-eps/s)
epoch   4000  train 1.7661e-06  test med 4.6971e+01 mean 4.3222e+01 max 6.5167e+01  (131.5 eps/s x 32 = 4208 run-eps/s)
epoch   4100  train 1.6914e-06  test med 4.6839e+01 mean 4.3045e+01 max 6.5001e+01  (131.8 eps/s x 32 = 4216 run-eps/s)
epoch   4200  train 1.6763e-06  test med 4.6711e+01 mean 4.2875e+01 max 6.4837e+01  (132.0 eps/s x 32 = 4225 run-eps/s)
epoch   4300  train 1.5813e-06  test med 4.6575e+01 mean 4.2731e+01 max 6.4679e+01  (132.3 eps/s x 32 = 4232 run-eps/s)
epoch   4400  train 1.5015e-06  test med 4.6446e+01 mean 4.2601e+01 max 6.4526e+01  (132.5 eps/s x 32 = 4240 run-eps/s)
epoch   4500  train 1.4680e-06  test med 4.6323e+01 mean 4.2469e+01 max 6.4375e+01  (132.7 eps/s x 32 = 4247 run-eps/s)
epoch   4600  train 1.4207e-06  test med 4.6189e+01 mean 4.2338e+01 max 6.4228e+01  (132.9 eps/s x 32 = 4254 run-eps/s)
epoch   4700  train 1.4129e-06  test med 4.6071e+01 mean 4.2201e+01 max 6.4081e+01  (133.1 eps/s x 32 = 4260 run-eps/s)
epoch   4800  train 1.3258e-06  test med 4.5953e+01 mean 4.2085e+01 max 6.3938e+01  (133.3 eps/s x 32 = 4267 run-eps/s)
epoch   4900  train 1.2900e-06  test med 4.5830e+01 mean 4.1957e+01 max 6.3799e+01  (133.5 eps/s x 32 = 4273 run-eps/s)
epoch   5000  train 1.2637e-06  test med 4.5716e+01 mean 4.1831e+01 max 6.3661e+01  (133.7 eps/s x 32 = 4279 run-eps/s)
epoch   5100  train 1.2233e-06  test med 4.5597e+01 mean 4.1705e+01 max 6.3527e+01  (133.9 eps/s x 32 = 4284 run-eps/s)
epoch   5200  train 1.2056e-06  test med 4.5483e+01 mean 4.1569e+01 max 6.3395e+01  (134.0 eps/s x 32 = 4289 run-eps/s)
epoch   5300  train 1.1975e-06  test med 4.5374e+01 mean 4.1433e+01 max 6.3265e+01  (134.2 eps/s x 32 = 4295 run-eps/s)
epoch   5400  train 1.1224e-06  test med 4.5258e+01 mean 4.1303e+01 max 6.3138e+01  (134.4 eps/s x 32 = 4300 run-eps/s)
epoch   5500  train 1.1233e-06  test med 4.5147e+01 mean 4.1156e+01 max 6.3013e+01  (134.5 eps/s x 32 = 4304 run-eps/s)
epoch   5600  train 1.0754e-06  test med 4.5041e+01 mean 4.1013e+01 max 6.2889e+01  (134.7 eps/s x 32 = 4309 run-eps/s)
epoch   5700  train 1.0758e-06  test med 4.4939e+01 mean 4.0855e+01 max 6.2767e+01  (134.8 eps/s x 32 = 4314 run-eps/s)
epoch   5800  train 1.0509e-06  test med 4.4831e+01 mean 4.0685e+01 max 6.2646e+01  (134.9 eps/s x 32 = 4318 run-eps/s)
epoch   5900  train 1.0139e-06  test med 4.4731e+01 mean 4.0508e+01 max 6.2529e+01  (135.1 eps/s x 32 = 4322 run-eps/s)
epoch   6000  train 9.8844e-07  test med 4.4622e+01 mean 4.0306e+01 max 6.2414e+01  (135.2 eps/s x 32 = 4326 run-eps/s)
epoch   6100  train 9.5182e-07  test med 4.4517e+01 mean 4.0094e+01 max 6.2298e+01  (135.3 eps/s x 32 = 4330 run-eps/s)
epoch   6200  train 9.6299e-07  test med 4.4417e+01 mean 3.9936e+01 max 6.2187e+01  (135.4 eps/s x 32 = 4334 run-eps/s)
epoch   6300  train 9.0822e-07  test med 4.4313e+01 mean 3.9837e+01 max 6.2077e+01  (135.6 eps/s x 32 = 4338 run-eps/s)
epoch   6400  train 8.9671e-07  test med 4.4214e+01 mean 3.9732e+01 max 6.1970e+01  (135.7 eps/s x 32 = 4341 run-eps/s)
epoch   6500  train 8.9310e-07  test med 4.4116e+01 mean 3.9625e+01 max 6.1862e+01  (135.8 eps/s x 32 = 4345 run-eps/s)
epoch   6600  train 8.9123e-07  test med 4.4021e+01 mean 3.9518e+01 max 6.1758e+01  (135.9 eps/s x 32 = 4348 run-eps/s)
epoch   6700  train 8.7239e-07  test med 4.3920e+01 mean 3.9416e+01 max 6.1654e+01  (136.0 eps/s x 32 = 4351 run-eps/s)
epoch   6800  train 8.5336e-07  test med 4.3825e+01 mean 3.9304e+01 max 6.1553e+01  (136.1 eps/s x 32 = 4355 run-eps/s)
epoch   6900  train 8.3972e-07  test med 4.3726e+01 mean 3.9194e+01 max 6.1453e+01  (136.2 eps/s x 32 = 4358 run-eps/s)
epoch   7000  train 8.1743e-07  test med 4.3628e+01 mean 3.9084e+01 max 6.1354e+01  (136.3 eps/s x 32 = 4361 run-eps/s)
epoch   7100  train 7.9796e-07  test med 4.3528e+01 mean 3.8967e+01 max 6.1259e+01  (136.4 eps/s x 32 = 4364 run-eps/s)
epoch   7200  train 7.8338e-07  test med 4.3433e+01 mean 3.8846e+01 max 6.1164e+01  (136.5 eps/s x 32 = 4367 run-eps/s)
epoch   7300  train 7.6894e-07  test med 4.3337e+01 mean 3.8718e+01 max 6.1071e+01  (136.5 eps/s x 32 = 4369 run-eps/s)
epoch   7400  train 7.6717e-07  test med 4.3238e+01 mean 3.8586e+01 max 6.0983e+01  (136.6 eps/s x 32 = 4372 run-eps/s)
epoch   7500  train 7.4566e-07  test med 4.3142e+01 mean 3.8449e+01 max 6.0894e+01  (136.7 eps/s x 32 = 4375 run-eps/s)
epoch   7600  train 7.3094e-07  test med 4.3050e+01 mean 3.8309e+01 max 6.0807e+01  (136.8 eps/s x 32 = 4377 run-eps/s)
epoch   7700  train 7.2387e-07  test med 4.2952e+01 mean 3.8164e+01 max 6.0721e+01  (136.9 eps/s x 32 = 4380 run-eps/s)
epoch   7800  train 7.0067e-07  test med 4.2862e+01 mean 3.8018e+01 max 6.0635e+01  (136.9 eps/s x 32 = 4382 run-eps/s)
epoch   7900  train 6.8494e-07  test med 4.2773e+01 mean 3.7869e+01 max 6.0553e+01  (137.0 eps/s x 32 = 4385 run-eps/s)
epoch   8000  train 6.8866e-07  test med 4.2712e+01 mean 3.7706e+01 max 6.0470e+01  (137.1 eps/s x 32 = 4387 run-eps/s)
epoch   8100  train 6.7903e-07  test med 4.2658e+01 mean 3.7544e+01 max 6.0389e+01  (137.2 eps/s x 32 = 4389 run-eps/s)
